front_dte,long_dte,short_delta,front_vol_mult,n_days,start,end,sharpe,ann_return,ann_vol,maxdd_frac,win_rate,short_itm_rate,mean_short_prem,mean_long_decay,net_theta,worst_year_sharpe,stress_year_sharpe_mean
0,14,0.2,1.0,3554,2010-09-02,2026-05-26,-4.901457041305099,-0.2943664983848691,0.06005693733602302,-4.151502124046916,0.35734383792909397,0.3052898142937535,9.172739225532265,0.5157641301051324,8.656975095427132,-6.623132907689076,-5.01655977076786
0,14,0.2,1.15,3554,2010-09-02,2026-05-26,-3.5617608107590955,-0.22070826424691034,0.06196605442460136,-3.1126871870377784,0.3866066404051773,0.2867191896454699,8.978950343146163,0.5051764684420061,8.473773874704158,-5.208176081652496,-3.6951451697777324
0,14,0.2,1.3,3554,2010-09-02,2026-05-26,-2.1825747318220277,-0.1399698887667197,0.06413062825568036,-1.9875733413196321,0.41643218908272367,0.26955543050084413,8.833214640407212,0.4944688007203956,8.338745839686815,-4.1415736778068295,-2.3229207576040922
0,14,0.2,1.5,3554,2010-09-02,2026-05-26,-0.31927470077420345,-0.021516148535575205,0.06739070926509706,-0.48403911578679193,0.44935284186831737,0.2504220596510974,8.704385425898206,0.48004026291042684,8.22434516298778,-2.499301374615049,-0.4595297477470954
0,14,0.3,0.85,3554,2010-09-02,2026-05-26,-6.584140808983351,-0.3553869167206863,0.05397620236733077,-5.012083738195719,0.3297692740574001,0.3610016882386044,10.846973486769597,0.548315169131055,10.298658317638543,-8.696667657838015,-6.6958576482884995
0,14,0.3,1.0,3554,2010-09-02,2026-05-26,-5.300985485991858,-0.2895921485977685,0.05462987011811888,-4.084248194185101,0.35537422622397297,0.34805852560495215,10.803378505776669,0.5421181566360338,10.261260349140635,-7.432069323579733,-5.486454865994694
0,14,0.3,1.15,3554,2010-09-02,2026-05-26,-3.882247874291154,-0.2156803176090852,0.055555524683870296,-3.043053252756058,0.3843556555993247,0.3382104670793472,10.80616045366712,0.5358739234684898,10.27028653019863,-6.004418732243011,-4.1159954687077285
0,14,0.3,1.3,3554,2010-09-02,2026-05-26,-2.351668178673908,-0.13361534743645787,0.056817262166553945,-1.895150197640579,0.4133370849746764,0.32836240855374227,10.850883693408052,0.5295860645018918,10.32129762890616,-4.476404648471411,-2.616188471204329
0,14,0.3,1.5,3554,2010-09-02,2026-05-26,-0.21329248802790526,-0.012575708933024642,0.05895992423033366,-0.39573330793240447,0.4577940348902645,0.3134496342149691,10.968788397808074,0.5211353255217774,10.447653072286297,-2.40560196033442,-0.5116244982798874
0,21,0.1,0.85,3716,2010-09-02,2026-05-26,-4.982385267174658,-0.2623495726350336,0.052655416746566285,-3.8686151266340785,0.3474165769644779,0.29278794402583425,11.08890478741072,0.4719314042581102,10.616973383152608,-7.995103737885644,-5.738740496045938
0,21,0.1,1.0,3716,2010-09-02,2026-05-26,-4.010042033079254,-0.21971082510591852,0.054790155138899066,-3.2398628019586986,0.370021528525296,0.27152852529601723,10.54100178923532,0.460192607343894,10.080809181891427,-6.647959510620219,-4.823941902885862
0,21,0.1,1.15,3716,2010-09-02,2026-05-26,-3.0169607979489195,-0.17247458804608334,0.05716832255935847,-2.553317117175397,0.383745963401507,0.25215285252960173,10.059899893552956,0.44819949845313656,9.611700395099819,-6.5339344196749245,-3.875669865827741
0,21,0.1,1.3,3716,2010-09-02,2026-05-26,-2.003356228491349,-0.11993169134958676,0.059865384719872176,-1.7982119896855966,0.39693218514531753,0.23654467168998924,9.638047490260977,0.4359847344434301,9.202062755817547,-6.383732144891103,-2.896188483276325
0,21,0.1,1.5,3716,2010-09-02,2026-05-26,-0.6623848705799262,-0.042399753576281826,0.06401075184455877,-0.7893204476293461,0.41846071044133476,0.21286329386437028,9.156739979334699,0.41941112308670364,8.737328856247995,-6.125186363843211,-1.5829893785126266
