date,score,level,vix_c,vvix_c,corr_c,trend_c,fired,vix,vvix,cor1m,spx_distance_pct
2008-02-08,47.5,ELEVATED,10.6,0.0,14.1,22.8,False,28.01,72.6,54.7,-9.13
2008-02-11,40.1,ELEVATED,8.6,0.0,10.3,21.2,False,27.6,71.41,51.5,-8.48
2008-02-12,35.8,ELEVATED,6.8,0.0,9.7,19.3,False,26.33,72.52,50.78,-7.7
2008-02-13,30.8,ELEVATED,5.9,0.0,9.0,15.9,False,24.88,71.44,48.79,-6.35
2008-02-14,35.0,ELEVATED,6.3,0.0,9.9,18.7,False,25.54,69.23,51.27,-7.49
2008-02-15,36.6,ELEVATED,6.0,0.7,11.6,18.3,False,25.02,74.72,55.17,-7.31
2008-02-19,40.8,ELEVATED,6.4,0.0,16.2,18.2,False,25.59,69.6,59.5,-7.28
2008-02-20,38.0,ELEVATED,5.6,0.0,16.4,16.0,False,24.4,71.29,59.3,-6.41
2008-02-21,44.2,ELEVATED,6.2,0.0,19.2,18.7,False,25.12,69.65,61.97,-7.49
2008-02-22,36.8,ELEVATED,5.4,0.0,14.7,16.6,False,24.06,65.47,57.42,-6.65
2008-02-25,29.0,ELEVATED,4.8,0.0,11.1,13.1,False,23.03,68.92,54.27,-5.24
2008-02-26,25.6,ELEVATED,4.1,0.0,10.2,11.2,False,21.9,68.59,52.07,-4.48
2008-02-27,26.9,ELEVATED,4.6,0.0,11.2,11.2,False,22.69,67.56,54.58,-4.46
2008-02-28,29.5,ELEVATED,5.1,0.0,11.4,13.0,False,23.53,66.61,55.21,-5.2
2008-02-29,43.1,ELEVATED,8.6,1.6,13.8,19.1,False,26.54,69.81,59.41,-7.62
2008-03-03,39.5,ELEVATED,9.1,0.7,11.1,18.6,False,26.28,71.02,54.34,-7.43
2008-03-04,38.4,ELEVATED,9.1,0.5,9.9,19.0,False,25.52,69.95,51.15,-7.6
2008-03-05,34.2,ELEVATED,7.2,0.3,9.3,17.4,False,24.6,68.51,49.69,-6.97
2008-03-06,47.7,ELEVATED,10.4,2.9,12.3,22.1,False,27.55,74.53,56.37,-8.86
2008-03-07,44.8,ELEVATED,8.1,2.1,10.9,23.6,False,27.49,76.02,53.91,-9.45
2008-03-10,48.4,ELEVATED,10.6,2.2,10.6,25.0,False,29.38,77.45,53.11,-10.68
2008-03-11,37.0,ELEVATED,7.4,1.3,10.3,18.1,False,26.36,73.76,51.69,-7.22
2008-03-12,42.8,ELEVATED,9.1,1.9,12.0,19.8,False,27.22,73.94,53.14,-7.91
2008-03-13,36.4,ELEVATED,7.4,0.3,10.5,18.2,False,27.29,75.56,52.76,-7.29
2008-03-14,51.6,HIGH,11.9,1.6,15.4,22.7,False,31.16,80.99,59.66,-9.08
2008-03-17,47.7,ELEVATED,12.0,1.0,10.3,24.4,False,32.24,80.71,52.36,-9.75
2008-03-18,28.7,ELEVATED,6.5,0.0,7.8,14.5,False,25.79,72.97,45.61,-5.79
2008-03-19,41.4,ELEVATED,10.5,0.0,11.1,19.8,False,29.84,70.5,53.73,-7.94
2008-03-20,30.0,ELEVATED,7.0,0.0,9.0,14.0,False,26.62,66.97,48.71,-5.61
2008-03-24,24.7,LOW,6.4,0.0,8.1,10.1,False,25.73,68.82,46.55,-4.04
2008-03-25,24.4,LOW,6.4,0.0,8.8,9.2,False,25.72,68.65,48.24,-3.69
2008-03-26,29.4,ELEVATED,6.8,0.0,11.5,11.0,False,26.08,69.56,50.43,-4.4
2008-03-27,28.5,ELEVATED,6.5,0.0,8.6,13.4,False,25.88,69.0,47.85,-5.35
2008-03-28,30.6,ELEVATED,6.4,0.7,8.6,14.9,False,25.71,68.79,47.65,-5.97
2008-03-31,27.0,ELEVATED,6.4,0.0,7.4,13.3,False,25.61,67.64,44.46,-5.31
2008-04-01,15.3,LOW,4.6,0.0,6.1,4.5,False,22.68,66.96,41.21,-1.82
2008-04-02,16.0,LOW,5.1,0.0,6.2,4.8,False,23.43,67.61,41.49,-1.9
2008-04-03,15.5,LOW,4.9,0.0,6.3,4.2,False,23.21,66.11,41.65,-1.7
2008-04-04,13.8,LOW,4.5,0.0,5.5,3.9,False,22.45,64.56,39.56,-1.55
2008-04-07,12.8,LOW,4.5,0.0,5.1,3.3,False,22.42,67.4,38.39,-1.34
2008-04-08,13.9,LOW,4.4,0.1,4.9,4.5,False,22.36,67.3,37.85,-1.79
2008-04-09,18.7,LOW,4.7,2.7,5.1,6.2,False,22.81,75.24,38.53,-2.49
2008-04-10,16.8,LOW,4.2,3.4,4.3,4.9,False,21.98,75.47,36.35,-1.98
2008-04-11,24.6,LOW,5.8,3.8,5.2,9.7,False,23.46,74.74,38.79,-3.89
2008-04-14,23.3,LOW,6.3,1.8,4.9,10.3,False,23.82,72.39,38.0,-4.13
2008-04-15,18.9,LOW,5.0,0.3,4.6,9.0,False,22.78,68.15,37.15,-3.62
2008-04-16,9.8,LOW,3.3,0.0,3.1,3.4,False,20.53,66.36,33.09,-1.38
2008-04-17,9.5,LOW,3.2,0.0,3.1,3.2,False,20.37,65.09,33.23,-1.28
2008-04-18,6.1,LOW,3.1,0.0,3.0,0.0,False,20.13,62.09,33.01,0.55
2008-04-21,7.2,LOW,3.3,0.0,3.9,0.0,False,20.5,63.43,35.29,0.4
2008-04-22,9.1,LOW,3.5,0.0,4.5,1.1,False,20.87,62.84,36.81,-0.44
2008-04-23,9.5,LOW,3.2,0.0,6.1,0.2,False,20.26,59.74,37.03,-0.09
2008-04-24,11.2,LOW,3.0,0.0,8.2,0.0,False,20.06,62.75,39.77,0.61
2008-04-25,13.2,LOW,2.8,1.5,9.0,0.0,False,19.59,65.99,40.64,1.33
2008-04-28,10.8,LOW,2.8,1.2,6.9,0.0,False,19.64,66.48,39.1,1.28
2008-04-29,12.3,LOW,3.1,1.0,8.2,0.0,False,20.24,65.42,41.61,0.94
2008-04-30,18.2,LOW,3.9,2.0,12.3,0.0,False,20.79,64.69,47.05,0.62
2008-05-01,7.0,LOW,2.3,0.1,4.5,0.0,False,18.88,63.06,36.96,2.42
2008-05-02,5.2,LOW,1.9,0.0,3.3,0.0,False,18.18,63.68,33.71,2.82
2008-05-05,7.4,LOW,2.3,1.3,3.8,0.0,False,18.9,70.1,35.05,2.43
2008-05-06,5.9,LOW,1.9,1.3,2.7,0.0,False,18.21,69.04,32.11,3.26
2008-05-07,10.1,LOW,2.8,3.0,4.3,0.0,False,19.73,72.82,36.27,1.46
2008-05-08,11.6,LOW,3.1,4.0,4.5,0.0,False,19.4,73.45,36.94,1.9
2008-05-09,13.0,LOW,3.8,3.8,5.4,0.0,False,19.41,73.79,36.38,1.27
2008-05-12,5.4,LOW,1.7,0.7,3.1,0.0,False,17.79,72.0,33.13,2.42
2008-05-13,6.6,LOW,1.8,0.0,4.8,0.0,False,17.98,68.62,34.81,2.42
2008-05-14,4.9,LOW,1.6,0.0,3.3,0.0,False,17.66,71.18,33.69,2.86
2008-05-15,2.6,LOW,0.8,0.0,1.9,0.0,False,16.3,71.16,29.9,3.98
2008-05-16,4.0,LOW,0.9,0.6,2.4,0.0,False,16.47,75.77,31.42,4.15
2008-05-19,7.6,LOW,1.2,1.5,4.8,0.0,False,17.01,76.63,35.36,4.3
2008-05-20,9.0,LOW,1.5,3.9,3.5,0.0,False,17.58,79.8,34.39,3.4
2008-05-21,10.0,LOW,3.0,3.0,4.0,0.0,False,18.59,80.12,34.56,1.8
2008-05-22,12.7,LOW,3.6,4.2,4.9,0.0,False,18.05,83.62,33.78,2.13
2008-05-23,15.3,LOW,5.8,1.2,8.3,0.0,False,19.55,79.63,38.93,0.85
2008-05-27,12.6,LOW,5.4,0.9,6.4,0.0,False,19.64,79.35,38.59,1.59
2008-05-28,8.7,LOW,3.9,0.0,4.9,0.0,False,19.07,77.7,36.12,2.03
2008-05-29,6.1,LOW,1.9,0.0,4.2,0.0,False,18.14,74.2,35.38,2.59
2008-05-30,5.0,LOW,1.7,0.0,3.3,0.0,False,17.83,73.46,33.76,2.75
2008-06-02,8.1,LOW,3.1,0.0,5.0,0.0,False,19.83,78.6,38.19,1.68
2008-06-03,8.7,LOW,3.7,0.1,4.9,0.0,False,20.24,79.72,38.05,1.11
2008-06-04,12.6,LOW,5.0,1.0,6.6,0.0,False,20.8,81.04,39.22,1.11
2008-06-05,7.1,LOW,2.6,1.7,2.8,0.0,False,18.63,79.35,32.51,3.08
2008-06-06,28.2,ELEVATED,10.5,6.0,11.5,0.2,False,23.56,88.78,44.28,-0.06
2008-06-09,19.9,LOW,7.6,6.1,6.1,0.0,False,23.12,92.23,39.68,0.03
2008-06-10,20.9,LOW,7.3,5.6,7.5,0.5,False,23.18,91.98,41.31,-0.2
2008-06-11,26.7,ELEVATED,8.1,6.2,7.7,4.7,False,24.12,93.87,42.18,-1.89
2008-06-12,26.0,ELEVATED,9.2,5.9,6.9,3.9,False,23.33,92.41,37.7,-1.58
2008-06-13,7.9,LOW,3.7,0.5,3.4,0.3,False,21.22,86.91,33.89,-0.14
2008-06-16,6.6,LOW,3.6,0.0,2.7,0.4,False,20.95,84.17,32.11,-0.14
2008-06-17,9.1,LOW,3.7,0.0,3.3,2.0,False,21.13,80.89,33.86,-0.82
2008-06-18,12.7,LOW,4.3,0.0,3.9,4.5,False,22.24,81.56,35.39,-1.79
2008-06-19,10.9,LOW,3.9,0.0,3.4,3.5,False,21.58,77.91,34.12,-1.41
2008-06-20,19.6,LOW,6.0,0.0,5.6,8.0,False,22.87,78.35,36.75,-3.21
2008-06-23,20.0,LOW,5.9,0.0,6.2,7.9,False,22.64,78.37,36.6,-3.17
2008-06-24,19.0,LOW,5.5,0.0,5.1,8.5,False,22.42,77.41,36.05,-3.4
2008-06-25,14.7,LOW,3.7,0.0,4.0,7.0,False,21.14,76.01,35.55,-2.78
2008-06-26,29.5,ELEVATED,7.2,0.6,7.8,13.9,False,23.93,79.87,39.68,-5.57
2008-06-27,25.3,ELEVATED,5.5,0.4,4.7,14.7,False,23.44,79.54,37.09,-5.88
2008-06-30,25.6,ELEVATED,6.3,0.4,4.6,14.3,False,23.95,79.66,36.85,-5.73
2008-07-01,23.9,LOW,6.1,0.6,3.8,13.3,False,23.65,79.44,35.11,-5.33
2008-07-02,37.0,ELEVATED,10.3,1.0,8.2,17.5,False,25.92,79.19,40.94,-7.01
2008-07-03,28.3,ELEVATED,6.5,0.0,4.6,17.1,False,24.79,76.44,37.3,-6.85
2008-07-07,31.6,ELEVATED,8.1,0.0,4.5,18.9,False,25.78,75.43,37.0,-7.57
2008-07-08,22.1,LOW,4.9,0.0,2.4,14.8,False,23.15,76.03,31.24,-5.93
2008-07-09,31.4,ELEVATED,7.3,0.7,3.5,20.0,False,25.23,81.69,34.22,-8.0
2008-07-10,28.6,ELEVATED,6.4,0.2,3.8,18.2,False,25.59,79.94,34.93,-7.29
2008-07-11,36.0,ELEVATED,9.3,0.2,5.8,20.6,False,27.49,77.18,38.84,-8.24
2008-07-14,39.8,ELEVATED,9.8,1.1,6.4,22.5,False,28.48,78.83,39.41,-8.98
2008-07-15,45.1,ELEVATED,12.0,0.0,8.4,24.7,False,28.54,73.07,39.0,-9.89
2008-07-16,28.2,ELEVATED,6.1,0.0,3.2,18.9,False,25.1,73.22,33.55,-7.56
2008-07-17,24.9,LOW,6.0,0.0,3.0,15.9,False,25.01,72.46,32.91,-6.37
2008-07-18,24.4,LOW,5.4,0.0,3.4,15.6,False,24.05,70.29,33.91,-6.26
2008-07-21,23.2,LOW,4.8,0.0,2.8,15.6,False,23.05,71.6,32.41,-6.22
2008-07-22,17.4,LOW,3.7,0.0,1.4,12.2,False,21.18,68.39,28.82,-4.9
2008-07-23,17.6,LOW,3.8,0.0,2.6,11.2,False,21.31,67.25,31.91,-4.47
2008-07-24,26.3,ELEVATED,5.1,0.8,3.8,16.6,False,23.44,74.9,34.0,-6.63
2008-07-25,25.3,ELEVATED,4.7,1.2,3.9,15.5,False,22.91,73.7,34.61,-6.19
2008-07-28,32.3,ELEVATED,6.4,1.1,5.1,19.7,False,24.23,74.9,35.38,-7.87
2008-07-29,24.8,LOW,4.9,0.9,4.8,14.2,False,22.03,71.03,33.16,-5.69
2008-07-30,16.3,LOW,3.7,0.0,2.3,10.3,False,21.21,67.21,31.14,-4.11
2008-07-31,23.8,LOW,4.8,0.0,5.7,13.4,False,22.94,72.95,36.9,-5.36
2008-08-01,23.3,LOW,4.5,0.0,4.1,14.6,False,22.57,72.73,35.25,-5.85
2008-08-04,26.2,ELEVATED,5.1,0.0,4.5,16.6,False,23.49,73.17,36.08,-6.65
2008-08-05,17.1,LOW,3.7,0.0,3.5,9.9,False,21.14,70.28,33.72,-3.95
2008-08-06,16.6,LOW,3.1,1.6,2.8,9.1,False,20.23,71.6,31.81,-3.63
2008-08-07,20.0,LOW,3.7,0.1,2.9,13.4,False,21.15,73.11,32.56,-5.35
2008-08-08,14.7,LOW,3.4,0.1,3.6,7.7,False,20.66,73.05,34.42,-3.06
2008-08-11,12.7,LOW,3.1,0.8,2.9,6.0,False,20.12,75.59,32.66,-2.39
2008-08-12,18.0,LOW,3.7,0.7,4.7,8.9,False,21.17,72.4,35.52,-3.54
2008-08-13,23.2,LOW,5.0,2.6,6.1,9.4,False,21.55,79.41,36.38,-3.78
2008-08-14,15.5,LOW,3.2,0.4,3.9,8.0,False,20.34,74.37,33.84,-3.2
2008-08-15,14.9,LOW,2.7,0.3,4.9,6.9,False,19.58,74.1,36.11,-2.78
2008-08-18,22.1,LOW,4.3,0.0,7.2,10.5,False,20.98,72.85,38.25,-4.21
2008-08-19,24.9,LOW,3.9,1.7,6.7,12.7,False,21.28,77.5,38.99,-5.07
2008-08-20,19.1,LOW,3.3,0.0,4.7,11.1,False,20.42,73.42,36.88,-4.44
2008-08-21,17.6,LOW,2.9,0.0,4.4,10.4,False,19.82,73.75,35.2,-4.14
2008-08-22,13.7,LOW,2.3,0.0,3.9,7.5,False,18.81,73.56,35.28,-3.0
2008-08-25,21.6,LOW,3.6,1.4,4.6,12.1,False,20.97,77.03,37.12,-4.83
2008-08-26,18.7,LOW,3.3,0.0,4.4,11.0,False,20.49,73.14,36.72,-4.41
2008-08-27,16.2,LOW,2.9,0.0,4.4,8.9,False,19.76,72.0,36.75,-3.58
2008-08-28,12.8,LOW,2.7,0.0,4.9,5.2,False,19.43,68.05,36.49,-2.1
2008-08-29,20.1,LOW,5.0,0.0,6.6,8.5,False,20.65,68.07,38.82,-3.39
2008-09-02,21.3,LOW,5.0,0.0,7.0,9.3,False,21.99,69.65,40.18,-3.73
2008-09-03,18.9,LOW,4.6,0.0,4.6,9.7,False,21.43,69.93,36.96,-3.88
2008-09-04,32.7,ELEVATED,9.0,0.1,6.9,16.7,False,24.03,72.38,39.85,-6.69
2008-09-05,30.0,ELEVATED,7.9,0.8,5.7,15.5,False,23.06,70.39,38.19,-6.21
2008-09-08,21.5,LOW,6.2,0.0,4.8,10.6,False,22.64,67.94,37.65,-4.22
2008-09-09,32.8,ELEVATED,8.9,0.4,5.0,18.5,False,25.47,70.68,38.35,-7.39
2008-09-10,30.7,ELEVATED,8.1,0.2,5.6,16.8,False,24.52,70.63,38.34,-6.71
2008-09-11,23.6,LOW,5.9,0.0,4.4,13.3,False,24.39,71.03,36.63,-5.32
2008-09-12,26.2,ELEVATED,8.3,0.0,5.4,12.6,False,25.66,70.26,38.69,-5.03
2008-09-15,52.8,HIGH,16.7,4.0,8.6,23.4,False,31.7,79.37,42.61,-9.38
2008-09-16,39.6,ELEVATED,12.3,1.3,6.9,19.2,False,30.3,74.38,40.68,-7.67
2008-09-17,62.5,HIGH,20.7,8.1,8.7,25.0,False,36.22,93.04,43.04,-11.86
2008-09-18,50.7,HIGH,16.8,7.2,7.0,19.8,False,33.1,89.33,39.92,-7.91
2008-09-19,35.5,ELEVATED,14.4,3.1,7.8,10.2,False,32.07,79.37,42.02,-4.1
2008-09-22,43.9,ELEVATED,12.4,1.4,11.0,19.1,False,33.85,83.92,48.17,-7.64
2008-09-23,56.0,HIGH,15.4,3.4,14.9,22.3,False,35.72,84.77,52.25,-8.93
2008-09-24,48.9,ELEVATED,12.1,0.4,13.9,22.4,False,35.19,86.66,52.2,-8.95
2008-09-25,46.3,ELEVATED,10.7,0.0,18.1,17.5,False,32.82,82.96,55.95,-7.02
2008-09-26,52.7,HIGH,13.2,3.3,19.8,16.4,False,34.74,87.81,59.17,-6.56
2008-09-29,77.4,CRITICAL,21.3,8.5,22.6,25.0,True,46.72,99.86,65.92,-14.6
2008-09-30,61.9,HIGH,16.3,4.0,17.0,24.5,True,39.39,92.23,60.89,-9.81
2008-10-01,57.8,HIGH,17.1,2.1,13.6,25.0,False,39.81,89.76,56.53,-10.06
2008-10-02,66.5,HIGH,21.3,6.3,13.9,25.0,False,45.26,95.29,58.76,-13.49
2008-10-03,62.3,HIGH,20.0,4.5,12.9,25.0,False,45.14,94.68,59.13,-14.46
2008-10-06,62.4,HIGH,16.9,6.5,14.0,25.0,True,52.05,104.82,62.05,-17.53
2008-10-07,70.6,HIGH,21.0,9.4,15.1,25.0,True,53.68,106.47,62.92,-22.0
2008-10-08,74.7,HIGH,22.4,9.4,17.9,25.0,True,57.53,104.99,64.18,-22.62
2008-10-09,68.5,HIGH,21.9,9.4,12.3,25.0,False,63.92,108.05,57.49,-28.22
2008-10-10,82.3,CRITICAL,24.2,13.7,19.5,25.0,True,69.95,116.0,67.59,-28.78
2008-10-13,60.7,HIGH,15.9,7.9,11.8,25.0,False,54.99,110.07,56.35,-20.28
2008-10-14,58.4,HIGH,15.5,5.5,12.4,25.0,False,55.13,105.64,57.82,-20.46
2008-10-15,67.7,HIGH,18.4,10.3,14.0,25.0,True,69.25,114.93,62.08,-27.37
2008-10-16,71.0,HIGH,16.0,11.7,18.3,25.0,True,67.61,119.48,65.29,-24.02
2008-10-17,72.7,HIGH,15.1,9.0,23.7,25.0,True,70.33,117.45,84.29,-24.22
2008-10-20,69.9,HIGH,15.0,9.5,20.3,25.0,True,52.97,115.98,67.28,-20.34
2008-10-21,71.0,HIGH,15.0,9.8,21.2,25.0,True,53.11,114.28,69.16,-22.51
2008-10-22,77.0,CRITICAL,15.1,12.0,25.0,25.0,True,69.65,123.31,81.98,-26.95
2008-10-23,72.1,HIGH,15.0,10.2,21.9,25.0,True,67.8,121.61,77.56,-25.74
2008-10-24,77.7,CRITICAL,17.1,13.7,21.9,25.0,True,79.13,128.09,96.59,-28.01
2008-10-27,89.4,CRITICAL,23.5,15.9,25.0,25.0,True,80.06,134.87,90.88,-29.98
2008-10-28,82.2,CRITICAL,19.3,14.1,23.7,25.0,True,66.96,127.46,86.0,-22.16
2008-10-29,70.8,HIGH,15.1,10.9,19.9,25.0,True,69.96,124.73,89.18,-22.74
2008-10-30,66.7,HIGH,15.0,9.7,17.0,25.0,True,62.9,121.52,73.33,-20.48
2008-10-31,65.5,HIGH,15.0,8.5,17.0,25.0,True,59.89,116.94,71.81,-19.01
2008-11-03,62.1,HIGH,15.0,8.3,13.8,25.0,True,53.68,116.19,61.42,-18.96
2008-11-04,61.8,HIGH,15.0,8.3,13.4,25.0,True,47.73,116.29,60.57,-15.4
2008-11-05,62.7,HIGH,15.0,8.5,14.1,25.0,True,54.56,117.03,62.42,-19.59
2008-11-06,68.7,HIGH,15.2,11.4,17.2,25.0,True,63.68,125.0,73.71,-23.34
2008-11-07,64.3,HIGH,15.0,8.4,16.0,25.0,True,56.1,116.37,67.25,-20.85
2008-11-10,71.3,HIGH,17.0,8.5,20.8,25.0,True,59.98,116.53,71.04,-21.57
2008-11-11,75.2,CRITICAL,19.8,7.8,22.6,25.0,True,61.44,114.11,74.58,-23.03
2008-11-12,75.4,CRITICAL,18.6,11.5,20.3,25.0,True,66.46,123.26,70.72,-26.73
2008-11-13,65.3,HIGH,15.0,8.6,16.7,25.0,True,59.83,117.12,69.25,-21.38
2008-11-14,73.3,HIGH,18.0,9.3,21.0,25.0,True,66.31,118.34,77.21,-24.37
2008-11-17,70.3,HIGH,17.5,8.0,19.7,25.0,True,69.15,115.1,77.81,-26.05
2008-11-18,64.9,HIGH,16.7,5.8,17.4,25.0,True,67.64,106.9,75.6,-25.04
2008-11-19,65.1,HIGH,17.0,4.7,18.5,25.0,True,74.26,102.48,74.42,-29.34
2008-11-20,68.3,HIGH,20.9,5.8,16.6,25.0,True,80.86,106.71,68.96,-33.77
2008-11-21,62.5,HIGH,16.6,3.9,17.0,25.0,True,72.67,99.48,74.64,-29.29
2008-11-24,60.3,HIGH,15.0,1.9,18.4,25.0,True,64.7,92.31,81.29,-24.44
2008-11-25,59.1,HIGH,15.0,1.4,17.7,25.0,True,60.9,90.28,77.29,-23.68
2008-11-26,58.2,HIGH,15.0,1.2,17.0,25.0,True,54.92,89.32,71.0,-20.71
2008-11-28,59.7,HIGH,15.0,0.9,18.7,25.0,True,55.84,88.41,73.32,-19.7
2008-12-01,58.5,HIGH,15.0,1.5,17.0,25.0,True,68.51,90.49,73.77,-26.58
2008-12-02,57.6,HIGH,15.0,0.6,17.0,25.0,True,62.98,87.08,78.61,-23.38
2008-12-03,58.5,HIGH,15.0,0.0,18.5,25.0,True,60.72,84.72,81.07,-21.15
2008-12-04,62.6,HIGH,17.6,0.0,20.0,25.0,True,63.64,83.94,78.42,-23.2
2008-12-05,59.8,HIGH,16.2,0.0,18.6,25.0,True,59.93,82.9,77.25,-20.13
2008-12-08,57.0,HIGH,15.0,0.0,17.0,25.0,True,58.49,82.1,73.3,-16.8
2008-12-09,56.9,HIGH,15.0,0.0,16.9,25.0,True,58.91,80.75,69.68,-18.44
2008-12-10,56.6,HIGH,15.0,0.9,15.7,25.0,True,55.73,86.46,66.51,-17.2
2008-12-11,57.1,HIGH,15.0,2.3,14.8,25.0,True,55.78,88.68,64.21,-19.26
2008-12-12,57.1,HIGH,15.0,1.3,15.7,25.0,True,54.28,86.27,66.66,-18.39
2008-12-15,56.6,HIGH,15.0,0.0,16.6,25.0,True,56.76,82.03,68.86,-19.14
2008-12-16,56.2,HIGH,15.0,0.0,16.2,25.0,True,52.37,79.99,67.98,-14.71
2008-12-17,56.1,HIGH,15.0,0.0,16.1,25.0,True,49.84,75.17,67.07,-15.27
2008-12-18,53.0,HIGH,15.0,0.0,13.0,25.0,False,47.34,81.26,59.41,-16.77
2008-12-19,54.4,HIGH,15.0,1.1,13.3,25.0,True,44.93,87.69,60.29,-16.21
2008-12-22,55.5,HIGH,15.0,2.0,13.5,25.0,True,44.56,87.04,60.84,-17.43
2008-12-23,59.2,HIGH,15.0,2.3,16.9,25.0,True,45.02,86.39,68.89,-17.93
2008-12-24,60.3,HIGH,15.0,3.2,17.1,25.0,True,44.21,85.1,68.68,-17.15
2008-12-26,60.2,HIGH,15.0,0.7,19.5,25.0,True,43.38,83.74,67.76,-16.38
2008-12-29,54.9,HIGH,15.0,0.0,14.9,25.0,True,43.9,83.96,62.26,-16.37
2008-12-30,53.8,HIGH,15.0,0.0,13.8,25.0,True,41.63,80.89,61.13,-14.02
2008-12-31,52.4,HIGH,15.0,0.2,12.3,25.0,False,40.0,85.6,57.52,-12.47
2009-01-02,50.0,HIGH,14.5,0.0,12.1,23.4,False,39.19,84.41,56.94,-9.37
2009-01-05,51.6,HIGH,14.4,3.6,9.8,23.7,False,39.08,90.89,51.01,-9.48
2009-01-06,47.6,ELEVATED,14.1,3.2,9.1,21.1,False,38.56,90.33,49.06,-8.45
2009-01-07,58.3,HIGH,15.7,6.3,11.3,25.0,False,43.39,93.99,54.9,-10.86
2009-01-08,55.8,HIGH,16.1,4.3,10.4,25.0,False,42.56,93.14,52.62,-10.22
2009-01-09,56.3,HIGH,16.5,3.8,11.0,25.0,False,42.82,91.52,54.12,-11.79
2009-01-12,61.4,HIGH,17.9,2.8,15.7,25.0,False,45.84,93.26,58.57,-13.44
2009-01-13,59.2,HIGH,17.0,2.6,14.6,25.0,False,43.27,92.5,56.18,-12.94
2009-01-14,62.1,HIGH,17.2,5.5,14.4,25.0,False,49.14,99.88,58.91,-15.49
2009-01-15,58.1,HIGH,18.3,3.9,10.9,25.0,False,51.0,96.44,53.24,-14.99
2009-01-16,62.5,HIGH,16.3,5.6,15.7,25.0,True,46.11,98.79,60.12,-13.99
2009-01-20,76.0,CRITICAL,18.9,7.8,24.2,25.0,True,56.65,104.02,76.54,-18.15
2009-01-21,66.4,HIGH,16.2,6.4,18.8,25.0,True,46.42,100.81,65.22,-14.2
2009-01-22,61.5,HIGH,15.0,3.7,17.8,25.0,True,47.29,98.87,65.37,-15.09
2009-01-23,65.3,HIGH,15.0,2.9,22.5,25.0,True,47.27,95.7,68.41,-14.24
2009-01-26,62.7,HIGH,15.0,3.0,19.7,25.0,True,45.69,96.17,68.42,-13.37
2009-01-27,58.5,HIGH,15.0,2.8,15.7,25.0,True,42.25,95.48,66.52,-12.03
2009-01-28,55.2,HIGH,14.8,3.5,15.0,21.8,True,39.66,98.22,64.73,-8.74
2009-01-29,60.2,HIGH,15.0,3.8,16.4,25.0,True,42.63,98.98,66.85,-11.39
2009-01-30,63.1,HIGH,15.0,4.4,18.7,25.0,True,44.84,98.72,72.54,-13.01
2009-02-02,59.4,HIGH,15.0,3.1,16.2,25.0,True,45.52,96.48,67.96,-12.69
2009-02-03,57.9,HIGH,15.3,1.9,15.6,25.0,True,43.06,92.25,66.31,-10.93
2009-02-04,61.9,HIGH,16.8,1.8,18.4,25.0,True,43.85,91.57,69.1,-11.21
2009-02-05,60.5,HIGH,15.4,1.9,19.7,23.4,True,43.73,92.26,73.66,-9.36
2009-02-06,52.2,HIGH,15.0,2.4,18.3,16.5,True,43.37,94.01,75.88,-6.6
2009-02-09,49.1,ELEVATED,15.0,2.5,16.3,15.3,True,43.64,94.38,68.08,-6.11
2009-02-10,65.0,HIGH,16.4,3.9,19.7,25.0,True,46.67,95.98,73.0,-10.41
2009-02-11,58.4,HIGH,15.3,3.4,16.5,23.3,True,44.53,94.67,68.58,-9.33
2009-02-12,52.7,HIGH,15.0,1.6,14.2,21.9,True,41.25,91.04,62.48,-8.75
2009-02-13,57.1,HIGH,15.0,1.8,17.0,23.2,True,42.93,91.93,70.65,-9.29
2009-02-17,63.6,HIGH,16.9,2.9,18.9,25.0,True,48.66,95.07,72.71,-13.04
2009-02-18,59.0,HIGH,15.6,1.1,17.3,25.0,True,48.46,89.11,73.65,-12.74
2009-02-19,62.1,HIGH,16.0,0.9,20.2,25.0,True,47.08,88.27,76.67,-13.38
2009-02-20,68.7,HIGH,18.3,1.5,23.9,25.0,True,49.3,90.66,79.71,-13.94
2009-02-23,68.1,HIGH,18.8,2.4,21.9,25.0,True,52.62,93.02,82.89,-16.59
2009-02-24,60.4,HIGH,15.0,1.1,19.3,25.0,True,45.49,89.13,78.36,-12.86
2009-02-25,59.2,HIGH,15.0,1.0,18.2,25.0,True,44.67,88.93,76.53,-13.4
2009-02-26,58.5,HIGH,15.0,1.5,17.0,25.0,True,44.66,89.37,71.63,-14.42
2009-02-27,58.7,HIGH,15.0,1.7,17.0,25.0,True,46.35,91.08,71.87,-16.09
2009-03-02,59.6,HIGH,15.0,2.6,17.0,25.0,True,52.65,93.86,76.77,-19.67
2009-03-03,61.0,HIGH,17.0,2.0,17.0,25.0,True,50.93,90.75,75.84,-19.91
2009-03-04,58.2,HIGH,16.1,0.2,17.0,25.0,True,47.56,85.6,70.86,-17.75
2009-03-05,60.8,HIGH,17.1,1.4,17.3,25.0,True,50.17,89.88,72.42,-21.04
2009-03-06,58.8,HIGH,16.1,0.9,16.9,25.0,True,49.33,88.26,69.74,-20.75
2009-03-09,56.6,HIGH,15.0,1.4,15.3,25.0,True,49.68,90.09,65.41,-21.25
2009-03-10,53.8,HIGH,15.0,0.1,13.7,25.0,True,44.37,85.36,61.31,-15.96
