entry_index,entry_date,entry_price,pivot_index,confirm_lag_bars,resistance,support,stretch,down,outcome,ticker,k_atr,null_hit
88,2025-10-16,41.77,84,3,42.54,40.68,43.689479999999996,39.53052,stop,XLRE,2.5,0.2325
119,2025-12-01,41.09,113,5,42.74,40.37,44.204660000000004,38.905339999999995,stop,XLRE,2.5,0.1175
150,2026-01-15,41.7,144,5,41.67,40.14,42.61554,39.19446,hit,XLRE,2.5,0.575
167,2026-02-10,42.84,162,4,42.21,40.81,43.0752,39.9448,hit,XLRE,2.5,0.8325
205,2026-04-07,41.72,199,5,43.94,40.01,46.368739999999995,37.58126,neither,XLRE,2.5,0.09
240,2026-05-27,44.63,233,6,44.74,43.23,45.67318,42.29682,stop,XLRE,2.5,0.605
250,2026-06-10,44.99,243,6,44.71,43.27,45.59992,42.38008000000001,hit,XLRE,2.5,0.75
65,2025-09-15,42.85,60,4,43.66,41.31,45.11229999999999,39.85770000000001,hit,XLU,2.5,0.505
151,2026-01-16,43.39,144,6,46.45,41.87,49.280440000000006,39.039559999999994,neither,XLU,2.5,0.07
207,2026-04-09,47.15,194,12,47.73,44.65,49.63343999999999,42.74656,stop,XLU,2.5,0.605
223,2026-05-01,46.55,216,6,47.15,44.87,48.559039999999996,43.46096,stop,XLU,2.5,0.595
255,2026-06-17,44.46,243,11,46.85,43.1,49.167500000000004,40.7825,stop,XLU,2.5,0.1425
20,2025-07-24,135.76,17,2,136.71,131.09,140.18316000000002,127.61684,stop,XLV,2.5,0.35
36,2025-08-15,136.21,30,5,136.48,129.01,141.09645999999998,124.39353999999999,hit,XLV,2.5,0.4625
68,2025-10-01,143.47,64,3,139.72,134.13,143.17462,130.67538,hit,XLV,2.5,0.9575
121,2025-12-16,154.07,116,4,158.77,149.96,164.21458,144.51542,stop,XLV,2.5,0.52
171,2026-03-02,158.53,150,20,159.66,153.82,163.26912,150.21088,stop,XLV,2.5,0.685
198,2026-04-09,149.33,190,7,160.2,143.26,170.66891999999999,132.79108,stop,XLV,2.5,0.09
229,2026-05-22,149.89,212,16,149.67,142.84,153.89093999999997,138.61906000000002,hit,XLV,2.5,0.6725
41,2025-08-11,112.18,35,5,113.275,108.045,116.50714,104.81286,hit,XLY,2.5,0.7425
92,2025-10-22,118.65,84,7,121.09,114.375,125.23987000000001,110.22513,stop,XLY,2.5,0.6825
117,2025-11-26,117.5,113,3,121.09,110.58,127.58518000000001,104.08482,neither,XLY,2.5,0.415
146,2026-01-09,124.41,141,4,122.59,118.35,125.21032000000001,115.72967999999999,stop,XLY,2.5,0.8825
208,2026-04-10,112.89,200,7,124.52,105.66,136.17548,94.00452,neither,XLY,2.5,0.015
241,2026-05-28,122.06,235,5,120.41,115.03,123.73483999999999,111.70516,stop,XLY,2.5,0.825
286,2026-08-03,118.21,279,6,122.06,108.76,130.2794,100.54060000000001,neither,XLY,2.5,0.305
36,2025-08-25,111.74,26,9,112.88,105.83,117.23689999999999,101.4731,hit,XOM,2.5,0.375
52,2025-09-17,115.29,44,7,114.69,109.23,118.06428,105.85572,hit,XOM,2.5,0.6825
79,2025-10-24,115.39,73,5,117.22,110.64,121.28644,106.57356,hit,XOM,2.5,0.5025
134,2026-01-14,130.2,129,4,125.36,118.49,129.60566,114.24434,hit,XOM,2.5,0.97
175,2026-03-16,157.23,156,18,155.56,146.19,161.35066,140.39934,hit,XOM,2.5,0.9
219,2026-05-18,160.49,213,5,171.47,144.57,188.0942,127.94579999999999,stop,XOM,2.5,0.375
258,2026-07-15,144.51,247,10,162.55,136.06,178.92082000000002,119.68918,neither,XOM,2.5,0.14
109,2025-12-08,27.84,98,10,37.22,19.49,48.17714,8.532859999999998,hit,AAOI,3.0,0.1475
120,2025-12-23,40.64,116,3,36.32,27.14,41.99324,21.46676,hit,AAOI,3.0,0.885
192,2026-04-09,133.3,186,5,127.01,84.59,153.22556,58.37444000000001,hit,AAOI,3.0,0.8575
273,2026-08-05,128.56,268,4,223.1,76.52,313.68644,-14.06644,neither,AAOI,3.0,0.2475
147,2026-02-03,269.48,137,9,286.19,246.7,310.59482,222.29518,stop,AAPL,3.0,0.4525
197,2026-04-16,263.4,185,11,278.12,246.63,297.58082,227.16917999999998,hit,AAPL,3.0,0.4275
251,2026-07-06,312.66,245,5,315.2,275.15,339.9509,250.39909999999998,hit,AAPL,3.0,0.645
127,2026-01-05,167.11,98,28,251.88,139.29,321.46062,69.70938,stop,ALAB,3.0,0.29
152,2026-02-10,182.86,149,2,183.75,142.82,209.04474,117.52525999999999,stop,ALAB,3.0,0.7275
193,2026-04-10,149.05,185,7,187.67,100.27,241.6832,46.2568,hit,ALAB,3.0,0.3475
182,2026-03-25,369.34,169,12,394.95,324.74,438.33977999999996,281.35022000000004,stop,AMAT,3.0,0.7275
64,2025-10-03,164.67,44,19,184.42,151.14,204.98703999999998,130.57296,hit,AMD,3.0,0.4875
136,2026-01-16,231.83,116,19,264.33,198.11,305.25395999999995,157.18604000000005,stop,AMD,3.0,0.4575
183,2026-03-26,203.77,166,16,259.68,190.95,302.15514,148.47485999999998,hit,AMD,3.0,0.2
30,2025-08-15,231.03,21,8,234.11,211.65,247.99028,197.76972,stop,AMZN,3.0,0.6525
82,2025-10-29,230.3,74,7,238.24,213.04,253.8136,197.4664,hit,AMZN,3.0,0.395
122,2025-12-26,232.52,98,23,254.0,217.14,276.77948000000004,194.36051999999998,stop,AMZN,3.0,0.19
169,2026-03-06,213.21,155,13,247.38,198.79,277.40862,168.76138,hit,AMZN,3.0,0.0475
192,2026-04-09,233.65,184,7,218.94,199.34,231.0528,187.2272,hit,AMZN,3.0,0.965
259,2026-07-16,249.89,245,13,274.99,227.01,304.64164,197.35835999999998,stop,AMZN,3.0,0.2125
271,2026-08-03,284.02,268,2,254.96,226.65,272.45558,209.15442000000002,hit,AMZN,3.0,0.985
113,2025-12-12,124.76,99,13,162.03,117.43,189.5928,89.86720000000001,neither,ANET,3.0,0.125
142,2026-01-27,146.69,131,10,137.19,122.89,146.0274,114.0526,hit,ANET,3.0,0.9625
192,2026-04-09,146.05,185,6,150.15,116.13,171.17436,95.10564,hit,ANET,3.0,0.5825
228,2026-06-01,170.68,214,13,177.73,136.43,203.25339999999997,110.90660000000003,hit,ANET,3.0,0.61
106,2025-12-03,662.21,99,6,718.54,520.26,841.0770399999999,397.72296,stop,APP,3.0,0.7475
168,2026-03-05,508.56,154,13,733.6,366.91,960.21442,140.29558000000003,stop,APP,3.0,0.085
197,2026-04-16,466.09,185,11,517.23,372.08,606.9327000000001,282.3773,hit,APP,3.0,0.475
250,2026-07-02,527.06,245,4,613.7,445.93,717.3818600000001,342.24814,stop,APP,3.0,0.4125
48,2025-09-11,154.7,33,14,164.37,131.16,184.89378000000002,110.63622,stop,ARM,3.0,0.3925
152,2026-02-10,125.95,147,4,178.62,104.55,224.39526,58.774739999999994,hit,ARM,3.0,0.0075
239,2026-06-16,396.34,235,3,411.83,307.43,476.3492,242.91080000000002,stop,ARM,3.0,0.7125
75,2025-10-20,1042.15,69,5,1043.3,936.19,1109.49398,869.9960200000002,hit,ASML,3.0,0.7975
105,2025-12-02,1108.78,99,5,1075.45,966.57,1142.73784,899.2821600000001,hit,ASML,3.0,0.9175
127,2026-01-05,1228.19,116,10,1140.92,1015.43,1218.4728200000002,937.8771799999998,hit,ASML,3.0,0.9875
193,2026-04-10,1478.28,185,7,1526.51,1253.96,1694.9459,1085.5241,hit,ASML,3.0,0.7875
56,2025-09-23,54.8,46,9,60.06,36.91,74.36670000000001,22.603299999999994,hit,ASTS,3.0,0.47
108,2025-12-05,73.92,98,9,95.69,50.7,123.49382,22.896180000000005,hit,ASTS,3.0,0.365
120,2025-12-23,85.67,116,3,84.75,61.86,98.89602,47.71398,hit,ASTS,3.0,0.72
222,2026-05-21,96.23,210,11,122.09,63.87,158.06996,27.890039999999992,stop,ASTS,3.0,0.44
82,2025-10-29,385.98,69,12,369.57,324.63,397.34292,296.85708,hit,AVGO,3.0,0.9375
103,2025-11-28,402.96,93,9,385.98,339.98,414.408,311.552,hit,AVGO,3.0,0.9475
191,2026-04-08,350.63,185,5,412.97,293.41,486.85808000000003,219.52192000000002,hit,AVGO,3.0,0.1475
273,2026-08-05,418.28,250,22,481.57,360.45,556.42216,285.59784,neither,AVGO,3.0,0.2225
30,2025-08-15,46.94,24,5,48.45,44.92,50.63154,42.73846,hit,BAC,3.0,0.315
73,2025-10-16,50.44,69,3,52.42,48.65,54.749860000000005,46.320139999999995,hit,BAC,3.0,0.4225
149,2026-02-05,54.94,140,8,57.25,51.72,60.66754,48.302459999999996,stop,BAC,3.0,0.4425
192,2026-04-09,52.71,174,17,56.53,46.72,62.592580000000005,40.657419999999995,neither,BAC,3.0,0.15
232,2026-06-05,53.83,218,13,54.32,49.77,57.1319,46.9581,hit,BAC,3.0,0.615
63,2025-10-02,88.0,58,4,86.27,68.69,97.13444,57.825559999999996,hit,BE,3.0,0.9825
130,2026-01-08,121.84,116,13,142.37,76.97,182.7872,36.5528,neither,BE,3.0,0.8475
194,2026-04-13,176.67,185,8,174.77,119.51,208.92068,85.35932,hit,BE,3.0,0.9025
51,2025-09-16,18.58,47,3,28.29,15.47,36.212759999999996,7.547240000000001,stop,BKSY,3.0,0.0225
108,2025-12-05,18.29,95,12,31.63,13.14,43.05682,1.7131800000000013,neither,BKSY,3.0,0.0525
177,2026-03-18,25.38,164,12,28.3,18.85,34.140100000000004,13.009900000000002,hit,BKSY,3.0,0.475
275,2026-08-07,29.16,268,6,51.63,20.61,70.80036000000001,1.4396399999999971,neither,BKSY,3.0,0.0675
14,2025-07-24,1118.37,7,6,1111.46,1046.16,1151.8154,1005.8046000000002,hit,BLK,3.0,0.9425
60,2025-09-29,1175.56,44,15,1160.16,1099.15,1197.86418,1061.4458200000001,hit,BLK,3.0,0.8725
107,2025-12-04,1075.58,98,8,1202.59,992.52,1332.4132599999998,862.6967400000001,neither,BLK,3.0,0.01
195,2026-04-14,1054.56,173,21,1163.17,922.9,1311.65686,774.4131399999999,neither,BLK,3.0,0.0175
256,2026-07-13,1031.56,247,8,1104.03,950.17,1199.11548,855.08452,neither,BLK,3.0,0.1625
55,2025-09-22,373.37,47,7,371.03,338.53,391.11499999999995,318.445,stop,CDNS,3.0,0.8175
107,2025-12-04,337.3,99,7,373.37,300.58,418.35422,255.59577999999996,stop,CDNS,3.0,0.135
132,2026-01-12,325.51,127,4,338.06,301.22,360.82712,278.45288000000005,stop,CDNS,3.0,0.375
197,2026-04-16,306.96,193,3,327.31,265.66,365.4097,227.56030000000004,hit,CDNS,3.0,0.1875
48,2025-09-11,103.51,33,14,116.56,86.55,135.10618,68.00381999999999,hit,COHR,3.0,0.5125
194,2026-04-13,307.93,185,8,298.91,219.65,347.89268000000004,170.66732,hit,COHR,3.0,0.8775
273,2026-08-05,328.22,268,4,426.89,222.05,553.4811199999999,95.45888000000002,neither,COHR,3.0,0.3175
54,2025-09-19,342.46,22,31,419.78,297.99,495.04621999999995,222.72378000000003,stop,COIN,3.0,0.0475
163,2026-02-26,181.06,154,8,387.27,141.09,539.40924,-11.049239999999969,neither,COIN,3.0,0.0
197,2026-04-16,199.825,185,11,210.23,160.79,240.78392,130.23608,stop,COIN,3.0,0.2925
263,2026-07-22,166.12,245,17,216.6,142.52,262.38144,96.73856000000002,stop,COIN,3.0,0.05
73,2025-10-16,925.62,65,7,994.57,910.94,1046.25334,859.25666,stop,COST,3.0,0.05
131,2026-01-09,924.88,119,11,954.99,850.0,1019.87382,785.11618,hit,COST,3.0,0.1
218,2026-05-15,1048.95,195,22,1032.03,974.8,1067.39814,939.4318599999999,hit,COST,3.0,0.7325
269,2026-07-30,954.17,254,14,1094.32,912.97,1206.3943,800.8957,neither,COST,3.0,0.01
111,2025-12-10,88.41,98,12,150.48,66.93,202.11389999999997,15.296100000000017,stop,CRCL,3.0,0.0
163,2026-02-26,87.21,149,13,88.88,50.23,112.7657,26.344299999999997,hit,CRCL,3.0,0.2275
210,2026-05-05,114.19,192,17,132.84,85.1,162.34332,55.59667999999999,stop,CRCL,3.0,0.27
83,2025-10-30,166.62,71,11,172.31,129.75,198.61208,103.44792,stop,CRDO,3.0,0.855
104,2025-12-01,171.13,99,4,187.62,133.49,221.07234,100.03766000000002,stop,CRDO,3.0,0.725
153,2026-02-11,128.4,148,4,189.19,96.95,246.19432,39.94568000000001,stop,CRDO,3.0,0.115
194,2026-04-13,134.36,185,8,134.72,87.81,163.71038,58.81962,hit,CRDO,3.0,0.575
224,2026-05-26,221.64,219,4,210.22,156.27,243.56109999999998,122.92890000000003,hit,CRDO,3.0,0.805
77,2025-10-22,256.64,62,14,256.45,235.69,269.27968,222.86032,stop,CRM,3.0,0.49
108,2025-12-05,260.57,98,9,263.41,225.37,286.91872,201.86128,stop,CRM,3.0,0.3225
202,2026-04-23,173.3,193,8,266.23,164.96,328.81486,102.37514,stop,CRM,3.0,0.0
228,2026-06-01,209.6,216,11,189.8,165.84,204.60728,151.03272,hit,CRM,3.0,0.9725
257,2026-07-14,167.56,242,14,209.6,150.12,246.35863999999998,113.36136000000002,neither,CRM,3.0,0.015
169,2026-03-06,428.99,161,7,557.53,350.25,685.6290399999999,222.15096000000003,stop,CRWD,3.0,0.005
217,2026-05-14,144.9875,195,21,442.03,99.6225,653.637835,-111.98533499999996,neither,CRWD,3.0,0.0
249,2026-07-01,193.185,234,14,195.5425,161.2325,216.74608,140.02891999999997,hit,CRWD,3.0,0.6325
273,2026-08-05,209.86,268,4,210.73,179.38,230.1043,160.0057,neither,CRWD,3.0,0.6475
51,2025-09-16,118.75,43,7,148.75,87.48,186.61486,49.615140000000004,stop,CRWV,3.0,0.2
133,2026-01-13,87.48,116,16,143.08,64.55,191.61154000000002,16.01845999999999,neither,CRWV,3.0,0.0225
192,2026-04-09,92.0,185,6,108.86,69.15,133.40078,44.60922000000001,hit,CRWV,3.0,0.2725
272,2026-08-04,91.9,268,3,137.98,60.82,185.66487999999998,13.13512,neither,CRWV,3.0,0.07
85,2025-11-03,154.04,69,15,161.83,148.9,169.82074000000003,140.90926,stop,CVX,3.0,0.215
127,2026-01-05,163.85,115,11,157.72,146.75,164.49946,139.97054,hit,CVX,3.0,0.9625
220,2026-05-19,197.25,213,6,211.15,181.62,229.39954,163.37046,stop,CVX,3.0,0.285
257,2026-07-14,181.76,249,7,197.25,165.69,216.75408,146.18592,neither,CVX,3.0,0.155
104,2025-12-01,473.32,98,5,482.76,458.1,497.99987999999996,442.86012000000005,hit,DIA,3.0,0.525
192,2026-04-09,481.9,184,7,501.9,451.39,533.11518,420.17482,neither,DIA,3.0,0.07
107,2025-11-26,338.52,95,11,362.34,303.78,398.53008,267.58991999999995,neither,ELV,3.0,0.2525
196,2026-04-08,318.23,175,20,381.93,280.74,444.46542,218.20458000000002,neither,ELV,3.0,0.015
258,2026-07-08,416.08,249,8,424.43,384.0,449.41574,359.01426,stop,ELV,3.0,0.5925
159,2026-03-26,26.81,130,28,33.41,19.13,42.23504,10.304960000000001,hit,FLY,3.0,0.13
200,2026-05-26,58.81,186,13,44.17,31.52,51.987700000000004,23.702299999999997,hit,FLY,3.0,0.99
38,2025-08-27,332.34,34,3,348.33,277.04,392.38721999999996,232.98278000000005,hit,FN,3.0,0.6075
108,2025-12-05,478.45,98,9,486.91,387.22,548.51842,325.61158,hit,FN,3.0,0.8375
160,2026-02-23,576.71,148,11,528.17,423.03,593.14652,358.05348,hit,FN,3.0,0.955
183,2026-03-26,549.7,169,13,615.99,489.38,694.2349800000001,411.13502,stop,FN,3.0,0.5425
275,2026-08-07,562.38,268,6,746.47,414.5,951.62746,209.34253999999999,neither,FN,3.0,0.15
22,2025-08-05,311.16,18,3,316.1,300.96,325.45652000000007,291.60347999999993,hit,GLD,3.0,0.445
93,2025-11-13,382.87,86,6,403.15,362.32,428.38293999999996,337.08706,hit,GLD,3.0,0.705
133,2026-01-13,421.63,125,7,416.74,396.31,429.36574,383.68426,hit,GLD,3.0,0.9625
161,2026-02-24,474.61,146,14,495.9,427.13,538.39986,384.63014,stop,GLD,3.0,0.715
193,2026-04-10,437.13,183,9,490.0,400.64,545.22448,345.41551999999996,stop,GLD,3.0,0.275
274,2026-08-06,389.67,259,14,445.93,364.96,495.96946,314.92053999999996,neither,GLD,3.0,0.0675
110,2025-12-09,91.11,98,11,90.29,78.03,97.86668,70.45331999999999,hit,GLW,3.0,0.9675
142,2026-01-27,109.74,131,10,95.97,85.23,102.60732,78.59268,hit,GLW,3.0,1.0
192,2026-04-09,169.8,169,22,160.43,123.29,183.38252,100.33748,hit,GLW,3.0,0.94
76,2025-10-21,250.46,69,6,254.72,236.57,265.9367,225.3533,hit,GOOGL,3.0,0.9725
190,2026-04-07,305.46,185,4,343.69,273.5,387.06741999999997,230.12258,hit,GOOGL,3.0,0.4025
259,2026-07-16,354.46,246,12,402.62,337.39,442.93214,297.07786,stop,GOOGL,3.0,0.4025
271,2026-08-03,373.51,264,6,370.92,317.69,403.81614,284.79386,neither,GOOGL,3.0,0.8375
92,2025-11-12,838.97,77,14,806.32,744.6,844.4629600000001,706.45704,hit,GS,3.0,0.9675
190,2026-04-07,864.15,174,15,975.86,782.21,1095.5357,662.5343,hit,GS,3.0,0.0875
107,2025-12-04,351.17,98,8,423.42,332.38,479.68272,276.11728,neither,HD,3.0,0.0
199,2026-04-20,350.99,190,8,391.05,318.77,435.71904,274.10096,stop,HD,3.0,0.0125
237,2026-06-12,328.39,218,18,350.99,297.51,384.04064,264.45936,neither,HD,3.0,0.1025
274,2026-08-06,349.52,264,9,357.9,324.71,378.41141999999996,304.19858,neither,HD,3.0,0.3875
49,2025-09-12,55.5,41,7,66.18,41.53,81.4137,26.296299999999995,stop,HIMS,3.0,0.3025
171,2026-03-10,23.47,164,6,62.76,14.52,92.57231999999999,-15.292319999999997,neither,HIMS,3.0,0.0
197,2026-04-16,26.99,185,11,25.88,18.78,30.267799999999998,14.392200000000003,hit,HIMS,3.0,0.4925
235,2026-06-10,27.78,219,15,31.01,22.29,36.39896,16.90104,hit,HIMS,3.0,0.3075
107,2025-12-04,137.08,98,8,152.46,106.21,181.04250000000002,77.62749999999998,stop,HOOD,3.0,0.555
196,2026-04-15,87.32,185,10,137.08,65.16,181.52656000000002,20.713439999999984,neither,HOOD,3.0,0.0025
227,2026-05-29,94.3,206,20,91.275,71.2,103.68135000000001,58.79365,hit,HOOD,3.0,0.5775
86,2025-11-04,48.11,77,8,53.91,38.84,63.223259999999996,29.526740000000007,stop,HUT,3.0,0.7375
113,2025-12-12,41.31,98,14,55.0,33.76,68.12632,20.63368,neither,HUT,3.0,0.485
192,2026-04-09,63.42,185,6,64.6,42.72,78.12183999999999,29.19816,hit,HUT,3.0,0.7325
73,2025-10-16,80.51,69,3,81.32,79.95,82.16666,79.10334,neither,HYG,3.0,0.1225
103,2025-11-28,80.99,95,7,81.28,80.09,82.01542,79.35458,neither,HYG,3.0,0.4675
192,2026-04-09,80.28,184,7,81.18,78.72,82.70028,77.19972,neither,HYG,3.0,0.065
227,2026-05-29,80.31,220,6,80.65,79.35,81.45340000000002,78.54659999999998,stop,HYG,3.0,0.3025
169,2026-03-06,258.85,160,8,314.98,223.35,371.60734,166.72266,stop,IBM,3.0,0.0175
199,2026-04-20,253.71,193,5,258.85,230.76,276.20962000000003,213.40037999999998,stop,IBM,3.0,0.3925
223,2026-05-22,253.84,216,6,255.68,214.64,281.04272000000003,189.27727999999996,hit,IBM,3.0,0.4025
251,2026-07-06,299.52,241,9,329.23,249.1,378.75034000000005,199.57966,stop,IBM,3.0,0.2525
48,2025-09-11,112.4,34,13,113.01,105.96,117.36690000000002,101.60309999999998,hit,IGV,3.0,0.46
108,2025-12-05,109.46,98,9,117.79,100.8,128.28982000000002,90.30018,stop,IGV,3.0,0.0525
168,2026-03-05,87.62,160,7,110.08,76.94,130.56052,56.45948,stop,IGV,3.0,0.0
197,2026-04-16,84.36,193,3,87.97,74.67,96.18939999999999,66.45060000000001,hit,IGV,3.0,0.095
251,2026-07-06,94.79,245,5,107.7,84.76,121.87692,70.58308000000001,neither,IGV,3.0,0.055
104,2025-12-01,40.01,98,5,41.53,33.62,46.418380000000006,28.731619999999996,hit,INTC,3.0,0.7775
130,2026-01-08,41.11,116,13,43.76,36.05,48.52478,31.285219999999995,hit,INTC,3.0,0.7425
189,2026-04-06,50.78,185,3,54.32,41.19,62.434340000000006,33.07566,hit,INTC,3.0,0.645
239,2026-06-16,117.05,232,6,129.44,99.17,148.14686,80.46314000000001,stop,INTC,3.0,0.7525
128,2026-01-06,45.91,116,11,76.41,33.78,102.75533999999999,7.4346600000000045,stop,IREN,3.0,0.3475
195,2026-04-14,47.37,185,9,62.94,31.62,82.29576,12.264240000000004,neither,IREN,3.0,0.4775
102,2025-11-26,247.3,98,3,250.33,229.11,263.44396,215.99604000000002,hit,IWM,3.0,0.605
131,2026-01-09,260.23,125,5,257.8,246.16,264.99352000000005,238.96648,hit,IWM,3.0,0.8425
192,2026-04-09,261.96,185,6,269.79,239.61,288.44124000000005,220.95876,hit,IWM,3.0,0.38
135,2026-01-15,219.57,127,7,214.17,204.31,220.26348,198.21652,hit,JNJ,3.0,0.9825
224,2026-05-26,230.18,213,10,248.56,221.32,265.39432,204.48568,stop,JNJ,3.0,0.385
267,2026-07-28,266.73,258,8,267.24,247.02,279.73596000000003,234.52404,neither,JNJ,3.0,0.8575
49,2025-09-12,97.69,41,7,97.68,96.84,98.19912000000001,96.32088,hit,JNK,3.0,0.7375
73,2025-10-16,97.04,69,3,98.19,96.34,99.3333,95.1967,stop,JNK,3.0,0.11
103,2025-11-28,97.65,96,6,98.02,96.41,99.01498,95.41502,neither,JNK,3.0,0.4575
129,2026-01-07,97.51,118,10,97.65,96.82,98.16294000000002,96.30705999999998,stop,JNK,3.0,0.5175
192,2026-04-09,96.57,184,7,97.92,94.66,99.93468,92.64532,neither,JNK,3.0,0.04
227,2026-05-29,96.77,220,6,97.08,95.54,98.03171999999999,94.58828000000001,stop,JNK,3.0,0.3725
89,2025-11-07,314.21,77,11,316.06,294.11,329.6251,280.54490000000004,stop,JPM,3.0,0.6875
115,2025-12-16,315.55,100,14,320.41,298.0,334.25938,284.15062,hit,JPM,3.0,0.5925
149,2026-02-05,310.16,140,8,334.61,297.72,357.40802,274.92198,stop,JPM,3.0,0.1375
192,2026-04-09,310.33,184,7,322.4,282.84,346.84808,258.39191999999997,neither,JPM,3.0,0.235
238,2026-06-15,319.4,220,17,316.99,295.7,330.14722,282.54278,hit,JPM,3.0,0.685
47,2025-09-10,93.263,42,4,95.541,84.39,102.432318,77.498682,hit,KLAC,3.0,0.4525
75,2025-10-20,115.2885,69,5,113.971,98.275,123.67112800000001,88.574872,hit,KLAC,3.0,0.84
110,2025-12-09,122.561,99,10,123.528,109.712,132.06628800000001,101.173712,hit,KLAC,3.0,0.8075
162,2026-02-25,154.668,148,13,168.471,130.722,191.799882,107.39311800000002,hit,KLAC,3.0,0.5675
92,2025-11-12,71.51,85,6,71.22,67.97,73.2285,65.9615,hit,KO,3.0,0.5975
132,2026-01-12,70.5,129,2,73.12,67.54,76.56844000000001,64.09156,hit,KO,3.0,0.17
212,2026-05-07,78.43,201,10,81.56,74.63,85.84274,70.34725999999999,hit,KO,3.0,0.3275
236,2026-06-11,82.53,231,4,81.92,76.82,85.07180000000001,73.66819999999998,hit,KO,3.0,0.715
28,2025-08-13,88.27,20,7,86.61,75.18,93.67374,68.11626000000001,hit,KORU,3.0,0.7675
47,2025-09-10,93.51,34,12,88.27,76.22,95.7169,68.7731,hit,KORU,3.0,0.9025
74,2025-10-17,139.13,69,4,124.62,107.03,135.49062,96.15938,hit,KORU,3.0,0.9975
111,2025-12-10,171.26,98,12,201.82,133.11,244.28277999999997,90.64722000000003,hit,KORU,3.0,0.6525
122,2025-12-26,174.48,116,5,171.26,139.91,190.6343,120.5357,hit,KORU,3.0,0.8375
195,2026-04-14,463.68,185,9,630.0,243.16,869.06712,4.09287999999998,stop,KORU,3.0,0.57
179,2026-03-20,706.35,169,9,783.25,558.44,922.1825799999999,419.5074200000001,hit,LITE,3.0,0.895
273,2026-08-05,826.26,268,4,1053.09,602.35,1331.6473199999998,323.7926800000001,neither,LITE,3.0,0.5825
33,2025-08-20,705.44,25,7,812.69,625.65,928.2807200000001,510.05927999999994,hit,LLY,3.0,0.08
119,2025-12-22,1076.48,110,8,1109.94,982.22,1188.87096,903.28904,stop,LLY,3.0,0.715
209,2026-05-04,967.93,206,2,1108.09,851.21,1266.8418399999998,692.4581600000001,neither,LLY,3.0,0.1625
48,2025-09-11,115.58,41,6,107.38,97.03,113.77629999999999,90.6337,hit,LRCX,3.0,0.9875
80,2025-10-27,156.9,69,10,149.15,131.37,160.13804000000002,120.38196,hit,LRCX,3.0,0.97
107,2025-12-04,157.09,98,8,166.37,139.59,182.92004,123.03996000000001,hit,LRCX,3.0,0.7675
160,2026-02-23,242.27,148,11,248.17,209.78,271.89502,186.05498,stop,LRCX,3.0,0.8925
182,2026-03-25,233.45,169,12,249.48,199.33,280.4727,168.33730000000003,stop,LRCX,3.0,0.77
192,2026-04-09,258.76,185,6,238.84,199.93,262.88638000000003,175.88362,hit,LRCX,3.0,0.9725
112,2025-12-04,67.33,103,8,69.06,62.94,72.84216,59.15783999999999,stop,MAGS,3.0,0.7225
148,2026-01-28,66.54,142,5,68.17,62.94,71.40214,59.70786,stop,MAGS,3.0,0.635
197,2026-04-09,60.72,190,6,66.55,55.39,73.44688,48.493120000000005,neither,MAGS,3.0,0.03
255,2026-07-02,65.1,250,4,70.94,61.07,77.03966,54.97034,neither,MAGS,3.0,0.1275
277,2026-08-04,68.96,273,3,69.02,62.56,73.01227999999999,58.56772000000001,neither,MAGS,3.0,0.6425
54,2025-09-19,18.29,43,10,19.97,15.11,22.97348,12.10652,hit,MARA,3.0,0.2725
135,2026-01-15,10.66,125,9,22.84,8.98,31.405479999999997,0.41452000000000133,stop,MARA,3.0,0.0
166,2026-03-03,8.66,149,16,11.36,6.73,14.221339999999998,3.868660000000001,hit,MARA,3.0,0.02
75,2025-10-20,307.77,68,6,316.99,293.81,331.31524,279.48476,neither,MCD,3.0,0.3375
103,2025-11-28,311.82,85,17,310.11,296.37,318.60132000000004,287.87868,hit,MCD,3.0,0.8025
142,2026-01-27,314.13,127,14,319.65,299.86,331.88021999999995,287.62978000000004,hit,MCD,3.0,0.495
240,2026-06-17,283.82,231,8,341.06,272.72,383.29411999999996,230.48588000000004,stop,MCD,3.0,0.0
104,2025-12-01,640.87,98,5,790.0,589.15,914.1253,465.02469999999994,neither,META,3.0,0.005
141,2026-01-26,672.36,137,3,673.42,604.12,716.2474,561.2926,hit,META,3.0,0.485
192,2026-04-09,628.39,184,7,738.31,525.72,869.6906199999999,394.3393800000001,neither,META,3.0,0.01
250,2026-07-02,582.9,245,4,688.55,542.87,778.5802399999999,452.83976000000007,stop,META,3.0,0.03
54,2025-09-19,74.26,42,11,81.74,62.31,93.74774,50.302260000000004,hit,MRVL,3.0,0.335
106,2025-12-03,100.2,98,7,93.74,76.68,104.28307999999998,66.13692000000002,stop,MRVL,3.0,0.915
170,2026-03-09,92.65,148,21,100.2,73.73,116.55846,57.37154,hit,MRVL,3.0,0.3225
192,2026-04-09,178.16,173,18,191.23,154.37,214.00948,131.59052000000003,hit,MS,3.0,0.17
